Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763856036,261761,248785,15,1
1,NewOrder,1763856036,261795,23206986,56,1
1,NewOrder,1763856036,261895,4904976,3,1
1,NewOrder,1763856036,285388,6262258,74,1
2,Payment,1763856036,321696,146040,49,1
2,Payment,1763856036,321802,46818,53,1
1,NewOrder,1763856036,322061,3885598,60,1
2,Payment,1763856036,348079,35575,79,1
1,NewOrder,1763856036,348100,742710,83,1
1,NewOrder,1763856036,348100,449643,55,1
2,Payment,1763856036,368664,279504,53,1
5,StockLevel,1763856036,383691,752670,79,1
2,Payment,1763856036,408113,205822,96,1
1,NewOrder,1763856036,427112,2434854,57,1
2,Payment,1763856036,427909,82560,88,1
3,OrderStatus,1763856036,433962,82738,33,1
1,NewOrder,1763856036,441253,618183,77,1
1,NewOrder,1763856036,446106,3744225,90,1
2,Payment,1763856036,467721,251589,85,1
2,Payment,1763856036,467773,180170,49,1
2,Payment,1763856036,510577,287157,88,1
1,NewOrder,1763856036,510577,23387748,15,1
2,Payment,1763856036,510605,251563,12,1
2,Payment,1763856036,516736,282024,33,1
1,NewOrder,1763856036,566225,19176295,35,1
1,NewOrder,1763856036,613987,415815,96,1
1,NewOrder,1763856036,627878,3176306,41,1
4,Delivery,1763856036,647988,3414474,49,1
5,StockLevel,1763856036,648203,641261,53,1
3,OrderStatus,1763856036,690810,201047,4,1
2,Payment,1763856036,719364,168860,85,1
2,Payment,1763856036,739999,167099,13,1
1,NewOrder,1763856036,740923,7339899,80,1
2,Payment,1763856036,762734,248977,12,1
2,Payment,1763856036,797280,893595,22,1
2,Payment,1763856036,797770,344365,88,1
1,NewOrder,1763856036,797773,963234,55,1
1,NewOrder,1763856036,798142,1911795,10,1
1,NewOrder,1763856036,798410,1310734,97,1
2,Payment,1763856036,798793,231032,33,1
2,Payment,1763856036,819372,806816,8,1
1,NewOrder,1763856036,866783,1183181,84,1
2,Payment,1763856036,868102,279137,65,1
2,Payment,1763856036,869109,219766,14,1
2,Payment,1763856036,876742,270625,91,1
1,NewOrder,1763856036,889043,4239439,85,1
2,Payment,1763856036,891897,303193,4,1
1,NewOrder,1763856036,907156,6075567,13,1
2,Payment,1763856036,914124,712058,28,1
2,Payment,1763856036,930868,672004,19,1
1,NewOrder,1763856036,943448,983914,62,1
2,Payment,1763856036,965912,660354,18,1
1,NewOrder,1763856036,969390,1501203,95,1
2,Payment,1763856037,007964,139472,50,1
1,NewOrder,1763856037,011766,921166,12,1
1,NewOrder,1763856037,025423,2186925,70,1
2,Payment,1763856037,029885,601032,33,1
3,OrderStatus,1763856037,029887,192378,96,1
2,Payment,1763856037,059488,601259,77,1
2,Payment,1763856037,088917,104605,14,1
1,NewOrder,1763856037,088918,1047369,11,1
1,NewOrder,1763856037,090423,5211759,78,1
5,StockLevel,1763856037,090883,1244221,83,1
1,NewOrder,1763856037,136490,1237922,79,1
2,Payment,1763856037,142185,550893,88,1
1,NewOrder,1763856037,147298,18594844,68,1
1,NewOrder,1763856037,147301,5552271,65,1
2,Payment,1763856037,147395,497330,91,1
2,Payment,1763856037,147466,593606,50,1
2,Payment,1763856037,174482,510042,32,1
2,Payment,1763856037,193572,463210,14,1
2,Payment,1763856037,195148,495728,4,1
1,NewOrder,1763856037,222372,7420522,96,1
1,NewOrder,1763856037,289520,1922749,53,1
1,NewOrder,1763856037,603416,2297602,19,1
2,Payment,1763856037,607580,257488,93,1
2,Payment,1763856037,626220,197175,8,1
1,NewOrder,1763856037,626221,750635,28,1
2,Payment,1763856037,626286,239710,18,1
1,NewOrder,1763856037,630981,444199,33,1
1,NewOrder,1763856037,644760,912139,91,1
2,Payment,1763856037,656807,207756,14,1
2,Payment,1763856037,660781,286550,77,1
2,Payment,1763856037,684555,205635,32,1
1,NewOrder,1763856037,690909,3471712,22,1
2,Payment,1763856037,690909,180232,4,1
1,NewOrder,1763856037,693103,20523937,88,1
1,NewOrder,1763856037,741102,1715142,50,1
1,NewOrder,1763856037,761045,563852,55,1
1,NewOrder,1763856037,823428,2454199,8,1
5,StockLevel,1763856037,864603,1225016,14,1
1,NewOrder,1763856037,865093,508872,93,1
