Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1763847386,838757,3633632,39,1
1,NewOrder,1763847386,901883,5395395,71,1
2,Payment,1763847386,975557,3046678,27,1
2,Payment,1763847387,006094,1442383,52,1
5,StockLevel,1763847387,006710,4870983,0,1
1,NewOrder,1763847387,090713,3217528,25,1
4,Delivery,1763847387,115575,7416826,35,1
2,Payment,1763847387,181768,2789307,55,1
2,Payment,1763847387,232844,2827856,58,1
2,Payment,1763847387,232989,2789624,43,1
1,NewOrder,1763847387,343676,5048728,57,1
1,NewOrder,1763847387,496770,7264692,42,1
5,StockLevel,1763847387,611170,4597677,5,1
1,NewOrder,1763847387,824393,4152077,89,1
2,Payment,1763847387,978308,2083784,21,1
2,Payment,1763847388,369484,1796473,8,1
1,NewOrder,1763847388,423248,2096879,65,1
2,Payment,1763847388,448615,1784898,52,1
2,Payment,1763847389,623378,559516,3,1
4,Delivery,1763847389,969947,4907737,70,1
1,NewOrder,1763847389,970063,2292510,73,1
1,NewOrder,1763847389,970080,2634993,23,1
1,NewOrder,1763847389,970099,3800955,69,1
2,Payment,1763847389,970298,329109,1,1
1,NewOrder,1763847389,971109,6597453,55,1
2,Payment,1763847389,971215,327900,16,1
2,Payment,1763847389,971322,328765,40,1
2,Payment,1763847389,971324,336853,90,1
3,OrderStatus,1763847390,012615,338470,79,1
3,OrderStatus,1763847390,022264,295602,27,1
1,NewOrder,1763847390,022641,1660277,43,1
1,NewOrder,1763847390,030450,2313343,61,1
2,Payment,1763847390,044556,157030,9,1
1,NewOrder,1763847390,049948,8021289,60,1
2,Payment,1763847390,060733,186158,58,1
2,Payment,1763847390,062125,328074,21,1
2,Payment,1763847390,085169,232917,30,1
1,NewOrder,1763847390,126165,5479411,22,1
2,Payment,1763847390,165993,134740,8,1
2,Payment,1763847390,182924,253589,3,1
5,StockLevel,1763847390,201617,2125483,9,1
1,NewOrder,1763847390,215122,3831769,18,1
2,Payment,1763847390,223828,410756,33,1
2,Payment,1763847390,233542,104235,52,1
2,Payment,1763847390,246928,152583,58,1
2,Payment,1763847390,269404,368485,78,1
1,NewOrder,1763847390,275858,9727966,24,1
1,NewOrder,1763847390,289877,2304853,48,1
1,NewOrder,1763847390,299145,1407582,16,1
2,Payment,1763847390,299426,721246,1,1
1,NewOrder,1763847390,300104,7743817,40,1
1,NewOrder,1763847390,300759,4605946,8,1
1,NewOrder,1763847390,308212,7536897,90,1
2,Payment,1763847390,308271,1080150,25,1
2,Payment,1763847390,317895,630891,27,1
2,Payment,1763847390,318114,432354,30,1
1,NewOrder,1763847390,333862,3027095,62,1
1,NewOrder,1763847390,337806,7861200,52,1
1,NewOrder,1763847390,350990,8667658,11,1
1,NewOrder,1763847390,351093,1486010,79,1
1,NewOrder,1763847390,360920,2255032,32,1
2,Payment,1763847390,390231,630854,21,1
